instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10913794,42632,NIFTY25O1424350PE,NIFTY,0,2025-10-14,24350.0,0.05,75,PE,NFO-OPT,NFO
10913026,42629,NIFTY25O1424300CE,NIFTY,0,2025-10-14,24300.0,0.05,75,CE,NFO-OPT,NFO
10913282,42630,NIFTY25O1424300PE,NIFTY,0,2025-10-14,24300.0,0.05,75,PE,NFO-OPT,NFO
10912514,42627,NIFTY25O1424250CE,NIFTY,0,2025-10-14,24250.0,0.05,75,CE,NFO-OPT,NFO
10912770,42628,NIFTY25O1424250PE,NIFTY,0,2025-10-14,24250.0,0.05,75,PE,NFO-OPT,NFO
10911234,42622,NIFTY25O1424200CE,NIFTY,0,2025-10-14,24200.0,0.05,75,CE,NFO-OPT,NFO
10912258,42626,NIFTY25O1424200PE,NIFTY,0,2025-10-14,24200.0,0.05,75,PE,NFO-OPT,NFO
10909954,42617,NIFTY25O1424150CE,NIFTY,0,2025-10-14,24150.0,0.05,75,CE,NFO-OPT,NFO
10910722,42620,NIFTY25O1424150PE,NIFTY,0,2025-10-14,24150.0,0.05,75,PE,NFO-OPT,NFO
10909442,42615,NIFTY25O1424100CE,NIFTY,0,2025-10-14,24100.0,0.05,75,CE,NFO-OPT,NFO
10909698,42616,NIFTY25O1424100PE,NIFTY,0,2025-10-14,24100.0,0.05,75,PE,NFO-OPT,NFO
10908930,42613,NIFTY25O1424050CE,NIFTY,0,2025-10-14,24050.0,0.05,75,CE,NFO-OPT,NFO
10909186,42614,NIFTY25O1424050PE,NIFTY,0,2025-10-14,24050.0,0.05,75,PE,NFO-OPT,NFO
10907906,42609,NIFTY25O1424000CE,NIFTY,0,2025-10-14,24000.0,0.05,75,CE,NFO-OPT,NFO
10908674,42612,NIFTY25O1424000PE,NIFTY,0,2025-10-14,24000.0,0.05,75,PE,NFO-OPT,NFO
10907394,42607,NIFTY25O1423950CE,NIFTY,0,2025-10-14,23950.0,0.05,75,CE,NFO-OPT,NFO
10907650,42608,NIFTY25O1423950PE,NIFTY,0,2025-10-14,23950.0,0.05,75,PE,NFO-OPT,NFO
10906882,42605,NIFTY25O1423900CE,NIFTY,0,2025-10-14,23900.0,0.05,75,CE,NFO-OPT,NFO
10907138,42606,NIFTY25O1423900PE,NIFTY,0,2025-10-14,23900.0,0.05,75,PE,NFO-OPT,NFO
10906370,42603,NIFTY25O1423850CE,NIFTY,0,2025-10-14,23850.0,0.05,75,CE,NFO-OPT,NFO
10906626,42604,NIFTY25O1423850PE,NIFTY,0,2025-10-14,23850.0,0.05,75,PE,NFO-OPT,NFO
10905858,42601,NIFTY25O1423800CE,NIFTY,0,2025-10-14,23800.0,0.05,75,CE,NFO-OPT,NFO
10906114,42602,NIFTY25O1423800PE,NIFTY,0,2025-10-14,23800.0,0.05,75,PE,NFO-OPT,NFO
10904834,42597,NIFTY25O1423750CE,NIFTY,0,2025-10-14,23750.0,0.05,75,CE,NFO-OPT,NFO
10905602,42600,NIFTY25O1423750PE,NIFTY,0,2025-10-14,23750.0,0.05,75,PE,NFO-OPT,NFO
10904322,42595,NIFTY25O1423700CE,NIFTY,0,2025-10-14,23700.0,0.05,75,CE,NFO-OPT,NFO
10904578,42596,NIFTY25O1423700PE,NIFTY,0,2025-10-14,23700.0,0.05,75,PE,NFO-OPT,NFO
10903298,42591,NIFTY25O1423650CE,NIFTY,0,2025-10-14,23650.0,0.05,75,CE,NFO-OPT,NFO
10904066,42594,NIFTY25O1423650PE,NIFTY,0,2025-10-14,23650.0,0.05,75,PE,NFO-OPT,NFO
10902786,42589,NIFTY25O1423600CE,NIFTY,0,2025-10-14,23600.0,0.05,75,CE,NFO-OPT,NFO
10903042,42590,NIFTY25O1423600PE,NIFTY,0,2025-10-14,23600.0,0.05,75,PE,NFO-OPT,NFO
10902274,42587,NIFTY25O1423550CE,NIFTY,0,2025-10-14,23550.0,0.05,75,CE,NFO-OPT,NFO
10902530,42588,NIFTY25O1423550PE,NIFTY,0,2025-10-14,23550.0,0.05,75,PE,NFO-OPT,NFO
10901762,42585,NIFTY25O1423500CE,NIFTY,0,2025-10-14,23500.0,0.05,75,CE,NFO-OPT,NFO
10902018,42586,NIFTY25O1423500PE,NIFTY,0,2025-10-14,23500.0,0.05,75,PE,NFO-OPT,NFO
10901250,42583,NIFTY25O1423450CE,NIFTY,0,2025-10-14,23450.0,0.05,75,CE,NFO-OPT,NFO
10901506,42584,NIFTY25O1423450PE,NIFTY,0,2025-10-14,23450.0,0.05,75,PE,NFO-OPT,NFO
10899714,42577,NIFTY25O1423400CE,NIFTY,0,2025-10-14,23400.0,0.05,75,CE,NFO-OPT,NFO
10900994,42582,NIFTY25O1423400PE,NIFTY,0,2025-10-14,23400.0,0.05,75,PE,NFO-OPT,NFO
10899202,42575,NIFTY25O1423350CE,NIFTY,0,2025-10-14,23350.0,0.05,75,CE,NFO-OPT,NFO
10899458,42576,NIFTY25O1423350PE,NIFTY,0,2025-10-14,23350.0,0.05,75,PE,NFO-OPT,NFO
10896642,42565,NIFTY25O1423300CE,NIFTY,0,2025-10-14,23300.0,0.05,75,CE,NFO-OPT,NFO
10898946,42574,NIFTY25O1423300PE,NIFTY,0,2025-10-14,23300.0,0.05,75,PE,NFO-OPT,NFO
10894850,42558,NIFTY25O1423250CE,NIFTY,0,2025-10-14,23250.0,0.05,75,CE,NFO-OPT,NFO
10896386,42564,NIFTY25O1423250PE,NIFTY,0,2025-10-14,23250.0,0.05,75,PE,NFO-OPT,NFO
10893826,42554,NIFTY25O1423200CE,NIFTY,0,2025-10-14,23200.0,0.05,75,CE,NFO-OPT,NFO
10894594,42557,NIFTY25O1423200PE,NIFTY,0,2025-10-14,23200.0,0.05,75,PE,NFO-OPT,NFO
10892802,42550,NIFTY25O1423150CE,NIFTY,0,2025-10-14,23150.0,0.05,75,CE,NFO-OPT,NFO
10893570,42553,NIFTY25O1423150PE,NIFTY,0,2025-10-14,23150.0,0.05,75,PE,NFO-OPT,NFO
10892034,42547,NIFTY25O1423100CE,NIFTY,0,2025-10-14,23100.0,0.05,75,CE,NFO-OPT,NFO
10892546,42549,NIFTY25O1423100PE,NIFTY,0,2025-10-14,23100.0,0.05,75,PE,NFO-OPT,NFO
11587586,45264,NIFTY25O2025400CE,NIFTY,0,2025-10-20,25400.0,0.05,75,CE,NFO-OPT,NFO
11587842,45265,NIFTY25O2025400PE,NIFTY,0,2025-10-20,25400.0,0.05,75,PE,NFO-OPT,NFO
11588098,45266,NIFTY25O2025450CE,NIFTY,0,2025-10-20,25450.0,0.05,75,CE,NFO-OPT,NFO
11588354,45267,NIFTY25O2025450PE,NIFTY,0,2025-10-20,25450.0,0.05,75,PE,NFO-OPT,NFO
11587074,45262,NIFTY25O2025350CE,NIFTY,0,2025-10-20,25350.0,0.05,75,CE,NFO-OPT,NFO
11587330,45263,NIFTY25O2025350PE,NIFTY,0,2025-10-20,25350.0,0.05,75,PE,NFO-OPT,NFO
11588610,45268,NIFTY25O2025500CE,NIFTY,0,2025-10-20,25500.0,0.05,75,CE,NFO-OPT,NFO
11588866,45269,NIFTY25O2025500PE,NIFTY,0,2025-10-20,25500.0,0.05,75,PE,NFO-OPT,NFO
11586562,45260,NIFTY25O2025300CE,NIFTY,0,2025-10-20,25300.0,0.05,75,CE,NFO-OPT,NFO
11586818,45261,NIFTY25O2025300PE,NIFTY,0,2025-10-20,25300.0,0.05,75,PE,NFO-OPT,NFO
11589122,45270,NIFTY25O2025550CE,NIFTY,0,2025-10-20,25550.0,0.05,75,CE,NFO-OPT,NFO
11589378,45271,NIFTY25O2025550PE,NIFTY,0,2025-10-20,25550.0,0.05,75,PE,NFO-OPT,NFO
11586050,45258,NIFTY25O2025250CE,NIFTY,0,2025-10-20,25250.0,0.05,75,CE,NFO-OPT,NFO
11586306,45259,NIFTY25O2025250PE,NIFTY,0,2025-10-20,25250.0,0.05,75,PE,NFO-OPT,NFO
11589634,45272,NIFTY25O2025600CE,NIFTY,0,2025-10-20,25600.0,0.05,75,CE,NFO-OPT,NFO
11590402,45275,NIFTY25O2025600PE,NIFTY,0,2025-10-20,25600.0,0.05,75,PE,NFO-OPT,NFO
11585538,45256,NIFTY25O2025200CE,NIFTY,0,2025-10-20,25200.0,0.05,75,CE,NFO-OPT,NFO
11585794,45257,NIFTY25O2025200PE,NIFTY,0,2025-10-20,25200.0,0.05,75,PE,NFO-OPT,NFO
11590658,45276,NIFTY25O2025650CE,NIFTY,0,2025-10-20,25650.0,0.05,75,CE,NFO-OPT,NFO
11590914,45277,NIFTY25O2025650PE,NIFTY,0,2025-10-20,25650.0,0.05,75,PE,NFO-OPT,NFO
11585026,45254,NIFTY25O2025150CE,NIFTY,0,2025-10-20,25150.0,0.05,75,CE,NFO-OPT,NFO
11585282,45255,NIFTY25O2025150PE,NIFTY,0,2025-10-20,25150.0,0.05,75,PE,NFO-OPT,NFO
11591170,45278,NIFTY25O2025700CE,NIFTY,0,2025-10-20,25700.0,0.05,75,CE,NFO-OPT,NFO
11591426,45279,NIFTY25O2025700PE,NIFTY,0,2025-10-20,25700.0,0.05,75,PE,NFO-OPT,NFO
11584514,45252,NIFTY25O2025100CE,NIFTY,0,2025-10-20,25100.0,0.05,75,CE,NFO-OPT,NFO
11584770,45253,NIFTY25O2025100PE,NIFTY,0,2025-10-20,25100.0,0.05,75,PE,NFO-OPT,NFO
11591682,45280,NIFTY25O2025750CE,NIFTY,0,2025-10-20,25750.0,0.05,75,CE,NFO-OPT,NFO
11591938,45281,NIFTY25O2025750PE,NIFTY,0,2025-10-20,25750.0,0.05,75,PE,NFO-OPT,NFO
11584002,45250,NIFTY25O2025050CE,NIFTY,0,2025-10-20,25050.0,0.05,75,CE,NFO-OPT,NFO
11584258,45251,NIFTY25O2025050PE,NIFTY,0,2025-10-20,25050.0,0.05,75,PE,NFO-OPT,NFO
11592450,45283,NIFTY25O2025800PE,NIFTY,0,2025-10-20,25800.0,0.05,75,PE,NFO-OPT,NFO
11606530,45338,NIFTY25O2027150CE,NIFTY,0,2025-10-20,27150.0,0.05,75,CE,NFO-OPT,NFO
11606786,45339,NIFTY25O2027150PE,NIFTY,0,2025-10-20,27150.0,0.05,75,PE,NFO-OPT,NFO
11606018,45336,NIFTY25O2027100CE,NIFTY,0,2025-10-20,27100.0,0.05,75,CE,NFO-OPT,NFO
11606274,45337,NIFTY25O2027100PE,NIFTY,0,2025-10-20,27100.0,0.05,75,PE,NFO-OPT,NFO
11605506,45334,NIFTY25O2027050CE,NIFTY,0,2025-10-20,27050.0,0.05,75,CE,NFO-OPT,NFO
11605762,45335,NIFTY25O2027050PE,NIFTY,0,2025-10-20,27050.0,0.05,75,PE,NFO-OPT,NFO
11604994,45332,NIFTY25O2027000CE,NIFTY,0,2025-10-20,27000.0,0.05,75,CE,NFO-OPT,NFO
11605250,45333,NIFTY25O2027000PE,NIFTY,0,2025-10-20,27000.0,0.05,75,PE,NFO-OPT,NFO
11604482,45330,NIFTY25O2026950CE,NIFTY,0,2025-10-20,26950.0,0.05,75,CE,NFO-OPT,NFO
11604738,45331,NIFTY25O2026950PE,NIFTY,0,2025-10-20,26950.0,0.05,75,PE,NFO-OPT,NFO
11603970,45328,NIFTY25O2026900CE,NIFTY,0,2025-10-20,26900.0,0.05,75,CE,NFO-OPT,NFO
11604226,45329,NIFTY25O2026900PE,NIFTY,0,2025-10-20,26900.0,0.05,75,PE,NFO-OPT,NFO
11603458,45326,NIFTY25O2026850CE,NIFTY,0,2025-10-20,26850.0,0.05,75,CE,NFO-OPT,NFO
11603714,45327,NIFTY25O2026850PE,NIFTY,0,2025-10-20,26850.0,0.05,75,PE,NFO-OPT,NFO
11602946,45324,NIFTY25O2026800CE,NIFTY,0,2025-10-20,26800.0,0.05,75,CE,NFO-OPT,NFO
11603202,45325,NIFTY25O2026800PE,NIFTY,0,2025-10-20,26800.0,0.05,75,PE,NFO-OPT,NFO
11602434,45322,NIFTY25O2026750CE,NIFTY,0,2025-10-20,26750.0,0.05,75,CE,NFO-OPT,NFO
11602690,45323,NIFTY25O2026750PE,NIFTY,0,2025-10-20,26750.0,0.05,75,PE,NFO-OPT,NFO
11601922,45320,NIFTY25O2026700CE,NIFTY,0,2025-10-20,26700.0,0.05,75,CE,NFO-OPT,NFO
11602178,45321,NIFTY25O2026700PE,NIFTY,0,2025-10-20,26700.0,0.05,75,PE,NFO-OPT,NFO
11601410,45318,NIFTY25O2026650CE,NIFTY,0,2025-10-20,26650.0,0.05,75,CE,NFO-OPT,NFO
11601666,45319,NIFTY25O2026650PE,NIFTY,0,2025-10-20,26650.0,0.05,75,PE,NFO-OPT,NFO
11600898,45316,NIFTY25O2026600CE,NIFTY,0,2025-10-20,26600.0,0.05,75,CE,NFO-OPT,NFO
11601154,45317,NIFTY25O2026600PE,NIFTY,0,2025-10-20,26600.0,0.05,75,PE,NFO-OPT,NFO
11600386,45314,NIFTY25O2026550CE,NIFTY,0,2025-10-20,26550.0,0.05,75,CE,NFO-OPT,NFO
11600642,45315,NIFTY25O2026550PE,NIFTY,0,2025-10-20,26550.0,0.05,75,PE,NFO-OPT,NFO
11599874,45312,NIFTY25O2026500CE,NIFTY,0,2025-10-20,26500.0,0.05,75,CE,NFO-OPT,NFO
11600130,45313,NIFTY25O2026500PE,NIFTY,0,2025-10-20,26500.0,0.05,75,PE,NFO-OPT,NFO
11599362,45310,NIFTY25O2026450CE,NIFTY,0,2025-10-20,26450.0,0.05,75,CE,NFO-OPT,NFO
11599618,45311,NIFTY25O2026450PE,NIFTY,0,2025-10-20,26450.0,0.05,75,PE,NFO-OPT,NFO
11598850,45308,NIFTY25O2026400CE,NIFTY,0,2025-10-20,26400.0,0.05,75,CE,NFO-OPT,NFO
11599106,45309,NIFTY25O2026400PE,NIFTY,0,2025-10-20,26400.0,0.05,75,PE,NFO-OPT,NFO
11598338,45306,NIFTY25O2026350CE,NIFTY,0,2025-10-20,26350.0,0.05,75,CE,NFO-OPT,NFO
11598594,45307,NIFTY25O2026350PE,NIFTY,0,2025-10-20,26350.0,0.05,75,PE,NFO-OPT,NFO
11597826,45304,NIFTY25O2026300CE,NIFTY,0,2025-10-20,26300.0,0.05,75,CE,NFO-OPT,NFO
11598082,45305,NIFTY25O2026300PE,NIFTY,0,2025-10-20,26300.0,0.05,75,PE,NFO-OPT,NFO
11597314,45302,NIFTY25O2026250CE,NIFTY,0,2025-10-20,26250.0,0.05,75,CE,NFO-OPT,NFO
11597570,45303,NIFTY25O2026250PE,NIFTY,0,2025-10-20,26250.0,0.05,75,PE,NFO-OPT,NFO
11596290,45298,NIFTY25O2026200CE,NIFTY,0,2025-10-20,26200.0,0.05,75,CE,NFO-OPT,NFO
11597058,45301,NIFTY25O2026200PE,NIFTY,0,2025-10-20,26200.0,0.05,75,PE,NFO-OPT,NFO
11595778,45296,NIFTY25O2026150CE,NIFTY,0,2025-10-20,26150.0,0.05,75,CE,NFO-OPT,NFO
11596034,45297,NIFTY25O2026150PE,NIFTY,0,2025-10-20,26150.0,0.05,75,PE,NFO-OPT,NFO
11595266,45294,NIFTY25O2026100CE,NIFTY,0,2025-10-20,26100.0,0.05,75,CE,NFO-OPT,NFO
11595522,45295,NIFTY25O2026100PE,NIFTY,0,2025-10-20,26100.0,0.05,75,PE,NFO-OPT,NFO
11594754,45292,NIFTY25O2026050CE,NIFTY,0,2025-10-20,26050.0,0.05,75,CE,NFO-OPT,NFO
11595010,45293,NIFTY25O2026050PE,NIFTY,0,2025-10-20,26050.0,0.05,75,PE,NFO-OPT,NFO
11594242,45290,NIFTY25O2026000CE,NIFTY,0,2025-10-20,26000.0,0.05,75,CE,NFO-OPT,NFO
11594498,45291,NIFTY25O2026000PE,NIFTY,0,2025-10-20,26000.0,0.05,75,PE,NFO-OPT,NFO
11593730,45288,NIFTY25O2025950CE,NIFTY,0,2025-10-20,25950.0,0.05,75,CE,NFO-OPT,NFO
11593986,45289,NIFTY25O2025950PE,NIFTY,0,2025-10-20,25950.0,0.05,75,PE,NFO-OPT,NFO
11593218,45286,NIFTY25O2025900CE,NIFTY,0,2025-10-20,25900.0,0.05,75,CE,NFO-OPT,NFO
11593474,45287,NIFTY25O2025900PE,NIFTY,0,2025-10-20,25900.0,0.05,75,PE,NFO-OPT,NFO
11592706,45284,NIFTY25O2025850CE,NIFTY,0,2025-10-20,25850.0,0.05,75,CE,NFO-OPT,NFO
11592962,45285,NIFTY25O2025850PE,NIFTY,0,2025-10-20,25850.0,0.05,75,PE,NFO-OPT,NFO
11592194,45282,NIFTY25O2025800CE,NIFTY,0,2025-10-20,25800.0,0.05,75,CE,NFO-OPT,NFO
11583490,45248,NIFTY25O2025000CE,NIFTY,0,2025-10-20,25000.0,0.05,75,CE,NFO-OPT,NFO
11583746,45249,NIFTY25O2025000PE,NIFTY,0,2025-10-20,25000.0,0.05,75,PE,NFO-OPT,NFO
11582978,45246,NIFTY25O2024950CE,NIFTY,0,2025-10-20,24950.0,0.05,75,CE,NFO-OPT,NFO
11583234,45247,NIFTY25O2024950PE,NIFTY,0,2025-10-20,24950.0,0.05,75,PE,NFO-OPT,NFO
11582466,45244,NIFTY25O2024900CE,NIFTY,0,2025-10-20,24900.0,0.05,75,CE,NFO-OPT,NFO
11582722,45245,NIFTY25O2024900PE,NIFTY,0,2025-10-20,24900.0,0.05,75,PE,NFO-OPT,NFO
11581442,45240,NIFTY25O2024850CE,NIFTY,0,2025-10-20,24850.0,0.05,75,CE,NFO-OPT,NFO
11582210,45243,NIFTY25O2024850PE,NIFTY,0,2025-10-20,24850.0,0.05,75,PE,NFO-OPT,NFO
11580930,45238,NIFTY25O2024800CE,NIFTY,0,2025-10-20,24800.0,0.05,75,CE,NFO-OPT,NFO
11581186,45239,NIFTY25O2024800PE,NIFTY,0,2025-10-20,24800.0,0.05,75,PE,NFO-OPT,NFO
11580418,45236,NIFTY25O2024750CE,NIFTY,0,2025-10-20,24750.0,0.05,75,CE,NFO-OPT,NFO
11580674,45237,NIFTY25O2024750PE,NIFTY,0,2025-10-20,24750.0,0.05,75,PE,NFO-OPT,NFO
11579906,45234,NIFTY25O2024700CE,NIFTY,0,2025-10-20,24700.0,0.05,75,CE,NFO-OPT,NFO
11580162,45235,NIFTY25O2024700PE,NIFTY,0,2025-10-20,24700.0,0.05,75,PE,NFO-OPT,NFO
11579394,45232,NIFTY25O2024650CE,NIFTY,0,2025-10-20,24650.0,0.05,75,CE,NFO-OPT,NFO
11579650,45233,NIFTY25O2024650PE,NIFTY,0,2025-10-20,24650.0,0.05,75,PE,NFO-OPT,NFO
11578882,45230,NIFTY25O2024600CE,NIFTY,0,2025-10-20,24600.0,0.05,75,CE,NFO-OPT,NFO
11579138,45231,NIFTY25O2024600PE,NIFTY,0,2025-10-20,24600.0,0.05,75,PE,NFO-OPT,NFO
11578114,45227,NIFTY25O2024550CE,NIFTY,0,2025-10-20,24550.0,0.05,75,CE,NFO-OPT,NFO
11578626,45229,NIFTY25O2024550PE,NIFTY,0,2025-10-20,24550.0,0.05,75,PE,NFO-OPT,NFO
11577602,45225,NIFTY25O2024500CE,NIFTY,0,2025-10-20,24500.0,0.05,75,CE,NFO-OPT,NFO
11577858,45226,NIFTY25O2024500PE,NIFTY,0,2025-10-20,24500.0,0.05,75,PE,NFO-OPT,NFO
11577090,45223,NIFTY25O2024450CE,NIFTY,0,2025-10-20,24450.0,0.05,75,CE,NFO-OPT,NFO
11577346,45224,NIFTY25O2024450PE,NIFTY,0,2025-10-20,24450.0,0.05,75,PE,NFO-OPT,NFO
11575810,45218,NIFTY25O2024400CE,NIFTY,0,2025-10-20,24400.0,0.05,75,CE,NFO-OPT,NFO
11576834,45222,NIFTY25O2024400PE,NIFTY,0,2025-10-20,24400.0,0.05,75,PE,NFO-OPT,NFO
11575298,45216,NIFTY25O2024350CE,NIFTY,0,2025-10-20,24350.0,0.05,75,CE,NFO-OPT,NFO
11575554,45217,NIFTY25O2024350PE,NIFTY,0,2025-10-20,24350.0,0.05,75,PE,NFO-OPT,NFO
11574786,45214,NIFTY25O2024300CE,NIFTY,0,2025-10-20,24300.0,0.05,75,CE,NFO-OPT,NFO
11575042,45215,NIFTY25O2024300PE,NIFTY,0,2025-10-20,24300.0,0.05,75,PE,NFO-OPT,NFO
11574274,45212,NIFTY25O2024250CE,NIFTY,0,2025-10-20,24250.0,0.05,75,CE,NFO-OPT,NFO
11574530,45213,NIFTY25O2024250PE,NIFTY,0,2025-10-20,24250.0,0.05,75,PE,NFO-OPT,NFO
11573762,45210,NIFTY25O2024200CE,NIFTY,0,2025-10-20,24200.0,0.05,75,CE,NFO-OPT,NFO
11574018,45211,NIFTY25O2024200PE,NIFTY,0,2025-10-20,24200.0,0.05,75,PE,NFO-OPT,NFO
11573250,45208,NIFTY25O2024150CE,NIFTY,0,2025-10-20,24150.0,0.05,75,CE,NFO-OPT,NFO
11573506,45209,NIFTY25O2024150PE,NIFTY,0,2025-10-20,24150.0,0.05,75,PE,NFO-OPT,NFO
11572738,45206,NIFTY25O2024100CE,NIFTY,0,2025-10-20,24100.0,0.05,75,CE,NFO-OPT,NFO
11572994,45207,NIFTY25O2024100PE,NIFTY,0,2025-10-20,24100.0,0.05,75,PE,NFO-OPT,NFO
11572226,45204,NIFTY25O2024050CE,NIFTY,0,2025-10-20,24050.0,0.05,75,CE,NFO-OPT,NFO
11572482,45205,NIFTY25O2024050PE,NIFTY,0,2025-10-20,24050.0,0.05,75,PE,NFO-OPT,NFO
11571714,45202,NIFTY25O2024000CE,NIFTY,0,2025-10-20,24000.0,0.05,75,CE,NFO-OPT,NFO
11571970,45203,NIFTY25O2024000PE,NIFTY,0,2025-10-20,24000.0,0.05,75,PE,NFO-OPT,NFO
11571202,45200,NIFTY25O2023950CE,NIFTY,0,2025-10-20,23950.0,0.05,75,CE,NFO-OPT,NFO
11571458,45201,NIFTY25O2023950PE,NIFTY,0,2025-10-20,23950.0,0.05,75,PE,NFO-OPT,NFO
11570690,45198,NIFTY25O2023900CE,NIFTY,0,2025-10-20,23900.0,0.05,75,CE,NFO-OPT,NFO
11570946,45199,NIFTY25O2023900PE,NIFTY,0,2025-10-20,23900.0,0.05,75,PE,NFO-OPT,NFO
11569666,45194,NIFTY25O2023850CE,NIFTY,0,2025-10-20,23850.0,0.05,75,CE,NFO-OPT,NFO
11569922,45195,NIFTY25O2023850PE,NIFTY,0,2025-10-20,23850.0,0.05,75,PE,NFO-OPT,NFO
11569154,45192,NIFTY25O2023800CE,NIFTY,0,2025-10-20,23800.0,0.05,75,CE,NFO-OPT,NFO
11569410,45193,NIFTY25O2023800PE,NIFTY,0,2025-10-20,23800.0,0.05,75,PE,NFO-OPT,NFO
11568386,45189,NIFTY25O2023750CE,NIFTY,0,2025-10-20,23750.0,0.05,75,CE,NFO-OPT,NFO
11568642,45190,NIFTY25O2023750PE,NIFTY,0,2025-10-20,23750.0,0.05,75,PE,NFO-OPT,NFO
11567874,45187,NIFTY25O2023700CE,NIFTY,0,2025-10-20,23700.0,0.05,75,CE,NFO-OPT,NFO
11568130,45188,NIFTY25O2023700PE,NIFTY,0,2025-10-20,23700.0,0.05,75,PE,NFO-OPT,NFO
11566594,45182,NIFTY25O2023650CE,NIFTY,0,2025-10-20,23650.0,0.05,75,CE,NFO-OPT,NFO
11566850,45183,NIFTY25O2023650PE,NIFTY,0,2025-10-20,23650.0,0.05,75,PE,NFO-OPT,NFO
11566082,45180,NIFTY25O2023600CE,NIFTY,0,2025-10-20,23600.0,0.05,75,CE,NFO-OPT,NFO
11566338,45181,NIFTY25O2023600PE,NIFTY,0,2025-10-20,23600.0,0.05,75,PE,NFO-OPT,NFO
11565570,45178,NIFTY25O2023550CE,NIFTY,0,2025-10-20,23550.0,0.05,75,CE,NFO-OPT,NFO
11565826,45179,NIFTY25O2023550PE,NIFTY,0,2025-10-20,23550.0,0.05,75,PE,NFO-OPT,NFO
11565058,45176,NIFTY25O2023500CE,NIFTY,0,2025-10-20,23500.0,0.05,75,CE,NFO-OPT,NFO
11565314,45177,NIFTY25O2023500PE,NIFTY,0,2025-10-20,23500.0,0.05,75,PE,NFO-OPT,NFO
15087106,58934,NIFTY25OCT25400CE,NIFTY,0,2025-10-28,25400.0,0.05,75,CE,NFO-OPT,NFO
15087362,58935,NIFTY25OCT25400PE,NIFTY,0,2025-10-28,25400.0,0.05,75,PE,NFO-OPT,NFO
15087618,58936,NIFTY25OCT25450CE,NIFTY,0,2025-10-28,25450.0,0.05,75,CE,NFO-OPT,NFO
15087874,58937,NIFTY25OCT25450PE,NIFTY,0,2025-10-28,25450.0,0.05,75,PE,NFO-OPT,NFO
15086338,58931,NIFTY25OCT25350CE,NIFTY,0,2025-10-28,25350.0,0.05,75,CE,NFO-OPT,NFO
15086594,58932,NIFTY25OCT25350PE,NIFTY,0,2025-10-28,25350.0,0.05,75,PE,NFO-OPT,NFO
15088130,58938,NIFTY25OCT25500CE,NIFTY,0,2025-10-28,25500.0,0.05,75,CE,NFO-OPT,NFO
15088386,58939,NIFTY25OCT25500PE,NIFTY,0,2025-10-28,25500.0,0.05,75,PE,NFO-OPT,NFO
15085826,58929,NIFTY25OCT25300CE,NIFTY,0,2025-10-28,25300.0,0.05,75,CE,NFO-OPT,NFO
15086082,58930,NIFTY25OCT25300PE,NIFTY,0,2025-10-28,25300.0,0.05,75,PE,NFO-OPT,NFO
15090178,58946,NIFTY25OCT25550CE,NIFTY,0,2025-10-28,25550.0,0.05,75,CE,NFO-OPT,NFO
15090946,58949,NIFTY25OCT25550PE,NIFTY,0,2025-10-28,25550.0,0.05,75,PE,NFO-OPT,NFO
15085314,58927,NIFTY25OCT25250CE,NIFTY,0,2025-10-28,25250.0,0.05,75,CE,NFO-OPT,NFO
15085570,58928,NIFTY25OCT25250PE,NIFTY,0,2025-10-28,25250.0,0.05,75,PE,NFO-OPT,NFO
15091458,58951,NIFTY25OCT25600CE,NIFTY,0,2025-10-28,25600.0,0.05,75,CE,NFO-OPT,NFO
15091714,58952,NIFTY25OCT25600PE,NIFTY,0,2025-10-28,25600.0,0.05,75,PE,NFO-OPT,NFO
15084802,58925,NIFTY25OCT25200CE,NIFTY,0,2025-10-28,25200.0,0.05,75,CE,NFO-OPT,NFO
15085058,58926,NIFTY25OCT25200PE,NIFTY,0,2025-10-28,25200.0,0.05,75,PE,NFO-OPT,NFO
15091970,58953,NIFTY25OCT25650CE,NIFTY,0,2025-10-28,25650.0,0.05,75,CE,NFO-OPT,NFO
15092226,58954,NIFTY25OCT25650PE,NIFTY,0,2025-10-28,25650.0,0.05,75,PE,NFO-OPT,NFO
15084290,58923,NIFTY25OCT25150CE,NIFTY,0,2025-10-28,25150.0,0.05,75,CE,NFO-OPT,NFO
15084546,58924,NIFTY25OCT25150PE,NIFTY,0,2025-10-28,25150.0,0.05,75,PE,NFO-OPT,NFO
15092738,58956,NIFTY25OCT25700CE,NIFTY,0,2025-10-28,25700.0,0.05,75,CE,NFO-OPT,NFO
15093506,58959,NIFTY25OCT25700PE,NIFTY,0,2025-10-28,25700.0,0.05,75,PE,NFO-OPT,NFO
15083778,58921,NIFTY25OCT25100CE,NIFTY,0,2025-10-28,25100.0,0.05,75,CE,NFO-OPT,NFO
15084034,58922,NIFTY25OCT25100PE,NIFTY,0,2025-10-28,25100.0,0.05,75,PE,NFO-OPT,NFO
15093762,58960,NIFTY25OCT25750CE,NIFTY,0,2025-10-28,25750.0,0.05,75,CE,NFO-OPT,NFO
15094274,58962,NIFTY25OCT25750PE,NIFTY,0,2025-10-28,25750.0,0.05,75,PE,NFO-OPT,NFO
15081218,58911,NIFTY25OCT25050CE,NIFTY,0,2025-10-28,25050.0,0.05,75,CE,NFO-OPT,NFO
